2000,d000,e800
2001,07ff,0bfe
2001,0800,0800
2001,0801,0801
2001,0bff,0bff
2001,0c00,0800
2001,0c01,0801
2001,0fff,0bff
2001,1000,0800
2001,1001,0800
2001,17ff,0bff
2001,1800,0c00
2001,1801,0c00
2001,1fff,0fff
2001,2000,1000
2001,2001,1000
2001,2fff,17ff
2001,3000,1800
2001,3001,1800
2001,3fff,1fff
2001,4000,2000
2001,4001,2000
2001,4fff,2ffe
2001,5000,3000
2001,5001,3000
2001,5fff,3ffe
2001,6000,4000
2001,6001,4002
2001,67ff,4ffe
2001,6800,5000
2001,6801,5002
2001,6fff,5ffe
2001,7000,6000
2001,7001,6002
2001,73ff,67fe
2001,7400,6800
2001,7401,6802
2001,7eff,77f8
2001,7f00,7000
2001,7f01,7010
2017,530c,3326
2021,5090,30b0
204c,02d1,0b66
2050,b9c8,d95a
2053,8e99,9cfb
2080,f9d4,f786
20a2,ce92,e6f1
20a3,b535,d428
20a8,74ad,69bc
20a9,5910,3a16
20ad,d86f,ebba
20b6,6ae9,56ca
20bf,bacc,d9d2
20bf,ddf4,ee8f
20c2,0b90,0beb
20d1,66d3,4f26
20d6,9d92,ba0e
20d6,ebca,f594
20e5,241a,129c
20ea,8e39,9bca
20f6,1e4f,0f95
20fd,b4c2,d316
20ff,478c,2900
2112,772b,6f4b
211c,1e85,0fc3
211c,90a0,9fc8
211e,38d1,1d45
2124,b1de,cfde
2126,53ed,355a
212c,f317,f6bb
2163,bbae,d9ee
217f,d09b,e76c
2183,d79d,eaa9
218a,3358,1a9a
219c,a7d0,c562
21a5,03fd,0862
21c7,84af,88a2
21ca,2e2b,1862
21cc,1d65,0f73
21cc,4b75,2e88
21d8,7d13,74ca
21dc,859c,8aaa
21dd,06c7,0a33
21e6,fa61,f7f4
21f1,6ef1,6060
21f6,f269,f5ba
21f8,0c20,08a1
21fd,35c8,1c3d
2215,92da,a24a
2217,170a,0c3f
2227,08bf,0962
223d,6e5b,602e
2253,d9f1,eb60
2258,777d,704a
225f,fba5,f698
2261,d6d4,e98c
227c,79ed,7489
229d,7e87,74e8
22aa,4b76,3004
22b8,f148,f424
22c1,ca05,e320
22e9,0a43,0b66
22f3,a66e,c1ba
22ff,6bca,5bfc
230b,547c,3860
230c,af3e,cc0e
2311,113f,0982
231b,96f1,aa60
2348,870d,8ce5
2353,ed1a,f56c
2382,ddc4,ece3
2383,3e95,22a4
239e,ee65,f61d
23c1,092c,0a62
23c2,d30c,e710
23d2,6059,44ae
23d8,5ee1,4324
23e5,4f3e,336a
23e5,9587,a5f8
23e7,48fd,2f12
23ec,652e,5068
23f1,d1f2,e6a4
2416,b98d,d3d4
2429,8e0a,98fc
2438,82a4,8921
244b,cd25,e40d
245f,52e6,380e
246c,b5cd,cf4a
2474,9935,ad18
247d,3ca2,2254
247e,d17c,e63b
2488,44bd,2a9a
2497,bb4b,d55e
24a1,3094,1aaf
24a6,8261,87e9
24ab,ff26,f4bd
24ae,6095,462e
24c3,051d,0809
24e0,185e,0d75
24e0,b495,ce1e
24e6,66bc,533e
24ea,24af,1583
24f7,5b03,41b0
2504,7002,6287
251a,0596,08ba
2536,af92,ca3a
2562,dd33,eb71
257f,cc19,e2a3
258f,29e0,18b6
25ab,94fd,a230
25d0,84ec,87e7
25d2,d5e4,e71a
25db,4997,3178
25de,39c0,2198
25de,dbc2,ea2b
25df,9805,aa2a
25f0,a24c,bba4
25fb,9f2e,b7c6
25fd,31f3,1c54
2603,5182,3814
260a,918d,9e0d
260c,5630,3e92
260f,6e6d,61f1
2627,11e7,0ada
2634,6c28,606f
2646,b843,cf7c
2656,7f20,7430
2658,6b55,5fa6
265e,fc40,f71c
26aa,b5da,cd7c
26aa,da26,e887
26ae,8fdb,9c41
26b3,fcf9,f62c
26bb,fa61,f6dc
26bd,3822,2124
26c5,28d4,18d4
26c7,006c,0bd4
26c8,f564,f74c
26cb,e444,efa5
26d1,727b,693d
2703,ac6b,c3da
2724,12c0,0bc6
2724,dd38,ea6c
2727,2fcf,1b80
272d,3b0d,2394
2736,ebfe,f3a6
2739,e678,f116
2741,e0be,eceb
2748,68a6,592a
274f,1c52,10f8
276d,49c9,32de
2778,0c83,0a9e
277f,bf00,d70c
27b0,12de,0c05
27b6,9fa0,b72e
27b9,6071,4906
27d2,f3f3,f5f9
27dc,fc93,f7c0
27dd,6c6a,6141
27df,dc3f,e945
27e6,48e3,3294
27ff,5f1d,4752
2800,0000,0000
2800,0100,0a00
2800,0200,0a00
2800,0800,0a00
2800,1000,0a00
2800,2000,1400
2800,2800,1900
2800,3000,1c00
2800,3800,2200
2800,3b35,2466
2800,3c00,2500
2800,4000,2800
2800,4400,2e00
2800,4800,3200
2800,5000,3800
2800,5800,4200
2800,6000,4800
2800,6800,5800
2800,7000,6400
2800,7800,7200
2800,7f00,7200
2800,8000,8000
2800,b000,c800
2800,b800,ce00
2800,c000,d800
2800,d000,e400
2804,0d39,0bd6
2809,c18f,d926
2821,fbf3,f5d1
2835,eab6,f2fa
285a,82e4,8940
2862,356f,2054
2862,62a7,503a
286d,2600,1865
287a,c055,d7c8
2894,9eb2,b36a
2895,b234,c91e
289f,2b81,1a93
28ac,92e7,9de7
28b2,fda9,f7de
28b5,f042,f606
28e1,64b9,53c6
28f6,aebd,c514
28fd,30d3,1d21
290b,5079,39c4
291d,5f96,48c8
2922,d52a,e577
2928,35ff,2148
2936,5103,3acc
2938,925c,9d41
2947,bfd5,d678
294a,1d4c,1282
2958,703b,6566
297e,6f4c,642f
298b,2ce3,1b86
2990,69f7,5fd6
2993,c734,dc30
2999,5093,3a80
299e,0050,08cd
29a8,51a3,3c46
29cd,1544,0d58
29cf,72c0,6ae2
29d2,1c8c,121f
29eb,a385,b8f2
2a15,40d0,2b66
2a21,e1ff,ec92
2a31,696e,5ede
2a3a,b54b,ca1e
2a45,6ab9,60cd
2a45,9939,a7be
2a4c,c212,d768
2a57,9f2d,b2f4
2a58,9ebf,b188
2a61,a366,b86e
2a7c,f2da,f7be
2a7d,9896,a67e
2a7f,2460,186f
2a80,edfa,f3da
2a8d,618a,4fa6
2ab3,11d2,0c18
2ad9,5e95,49a6
2ada,7dc3,78f4
2aef,2bd9,1bb7
2af8,77b8,7281
2b06,7079,671b
2b14,7a7e,781b
2b38,5129,3d2e
2b56,96fc,a132
2b5d,cd06,dfc8
2b62,b549,c926
2b6b,e723,f069
2b70,ea82,f238
2b7a,6f31,650b
2b7d,d8a9,e5fb
2b97,b3fa,c7d8
2bb8,414f,2dfa
2bd3,8fea,99cb
2bf5,2d04,1cac
2c0f,cbb3,de36
2c11,f800,f4fc
2c12,211d,1702
2c1b,4d6f,39d8
2c3c,320c,1fec
2c4c,ee9e,f3da
2c5c,a443,b76c
2c7b,2f74,1dfe
2c87,b5f4,c8ca
2c98,ac40,be5c
2c99,b386,c68e
2c9a,aabe,bd00
2c9d,3aca,27f2
2ca4,9d15,ac76
2ca5,8168,87e0
2cad,96db,9fcf
2cb1,c80e,da8a
2cb8,5058,3d54
2cc6,5893,4616
2cce,506c,3d90
2cd8,966f,9f61
2d09,7602,7173
2d0e,8d90,9450
2d1d,550b,4322
2d2c,ef99,f458
2d3d,bc21,cdda
2d45,056a,0a3e
2d4b,34ce,230a
2d61,fcb8,f74c
2d65,6b8f,629d
2d69,27cb,1aee
2d86,6cbe,63c1
2d86,d8b2,e540
2d90,d9aa,e5af
2d96,4e0e,3bc8
2d9d,1cb2,13bf
2da2,0ae4,0a61
2da7,58a1,46d0
2da8,43d8,3262
2dc4,847b,86ba
2dda,2a76,1c57
2ddf,8c13,9135
2df0,7e76,7731
2df4,8ebe,9629
2df8,72df,6cde
2df9,7bc4,7986
2dfa,5821,4698
2e0d,c30f,d4d6
2e19,5ae5,4948
2e27,5205,40f8
2e3e,d0de,e14a
2e42,2a23,1c5a
2e4e,ab46,bc60
2e74,98ee,a352
2e74,eeda,f3a6
2e82,2d25,1de4
2ea4,38c3,27b4
2eae,45ef,3506
2eb8,f3c6,f7f2
2ebb,ed40,f2d7
2ed3,af8c,c050
2ee5,7dda,7993
2ef4,d956,e50a
2ef9,b9ca,ca82
2efd,45d6,3524
2f02,e005,e884
2f0e,c224,d306
2f30,e230,ea8a
2f52,4b04,3a70
2f52,97f7,a08c
2f54,6db8,656e
2f63,4535,34ca
2f6b,3ec9,2e36
2f6c,8db4,93a3
2f83,a737,b79a
2f8b,18c8,10a7
2fb3,8b06,8f13
2fbd,0cae,08a4
2fca,ff61,f61b
2fe4,b002,c01e
2fe9,66f2,5dcc
2ff0,ff4f,f4f4
2ff3,8707,8a11
2ff5,59f2,49e8
2ff9,0795,0b28
2ff9,1ebf,16bb
2fff,07ff,0bfd
2fff,0800,0bff
2fff,0801,0800
2fff,0bff,0bfe
2fff,0c00,0bff
2fff,0c01,0800
2fff,0fff,0bfe
2fff,1000,0bff
2fff,1001,0c00
2fff,17ff,0fff
2fff,1800,0fff
2fff,1801,1000
2fff,1fff,17fe
2fff,2000,17ff
2fff,2001,17ff
2fff,2fff,1ffe
2fff,3000,1fff
2fff,3001,1fff
2fff,3fff,2ffc
2fff,4000,2ffe
2fff,4001,2ffe
2fff,4fff,3ffc
2fff,5000,3ffe
2fff,5001,3ffe
2fff,5fff,4ffc
2fff,6000,4ffe
2fff,6001,5000
2fff,67ff,5ffc
2fff,6800,5ffe
2fff,6801,6000
2fff,6fff,67fe
2fff,7000,67ff
2fff,7001,6801
2fff,73ff,6ffd
2fff,7400,6fff
2fff,7401,7000
2fff,7eff,79fb
2fff,7f00,73ff
2fff,7f01,740f
3000,0000,0000
3000,0100,0800
3000,0200,0800
3000,07ff,0bfe
3000,0800,0800
3000,0801,0801
3000,0bff,0bff
3000,0c00,0800
3000,0c01,0801
3000,0fff,0bff
3000,1000,0c00
3000,1001,0c00
3000,17ff,0fff
3000,1800,1000
3000,1801,1001
3000,1fff,17ff
3000,2000,1800
3000,2001,1800
3000,2800,1c00
3000,2fff,1fff
3000,3000,2000
3000,3001,2000
3000,3800,2800
3000,3c00,2c00
3000,3fff,2ffe
3000,4000,3000
3000,4001,3000
3000,4400,3400
3000,4800,3800
3000,4fff,3ffe
3000,5000,4000
3000,5001,4000
3000,5800,4800
3000,5fff,4ffe
3000,6000,5000
3000,6001,5002
3000,67ff,5ffe
3000,6800,6000
3000,6801,6001
3000,6fff,67ff
3000,7000,6800
3000,7001,6802
3000,73ff,6ffe
3000,7400,7000
3000,7401,7001
3000,7800,7400
3000,7eff,79fc
3000,7f00,7400
3000,7f01,7410
3000,8000,8000
3000,b000,c000
3000,b800,c800
3000,c000,d000
3000,d000,e000
3001,07ff,0bfe
3001,0800,0800
3001,0801,0801
3001,0bff,0bff
3001,0c00,0800
3001,0c01,0801
3001,0fff,0bff
3001,1000,0c00
3001,1001,0c00
3001,17ff,0fff
3001,1800,1000
3001,1801,1001
3001,1fff,17ff
3001,2000,1800
3001,2001,1800
3001,2fff,1fff
3001,3000,2000
3001,3001,2000
3001,3fff,2ffe
3001,4000,3000
3001,4001,3000
3001,4fff,3ffe
3001,5000,4000
3001,5001,4000
3001,5fff,4ffe
3001,6000,5000
3001,6001,5002
3001,67ff,5ffe
3001,6800,6000
3001,6801,6001
3001,6fff,67ff
3001,7000,6800
3001,7001,6802
3001,73ff,6ffe
3001,7400,7000
3001,7401,7001
3001,7eff,79fc
3001,7f00,7400
3001,7f01,7410
300b,5713,4720
3019,25df,1aff
3026,2395,19e1
3029,326b,2298
302f,5471,44aa
304e,6e9d,66e4
3065,e200,e9a9
3072,a43c,b378
3075,ee05,f2df
3082,a5a6,b4d0
308f,1dab,1624
3094,04a6,097c
30a7,5762,4854
30a8,0427,087b
30ae,c974,d880
30c4,f4fc,f4a7
30c7,aa12,b904
30fc,2684,1bf3
3101,8ce2,90e1
3108,f9d4,f761
311f,1a7f,133a
3135,370f,28c8
3136,cbca,da44
313a,d31d,e074
3144,bcca,cb46
3147,0d0a,0970
314b,10fc,0cda
314b,4ac4,3cec
316e,db31,e4ac
3191,ee41,f2a7
3192,2584,1bd0
31af,f8d9,f509
31bb,a766,b4c0
31c3,7d7d,794d
31d0,7b87,79ed
31d9,17f3,10e4
31df,2cb5,2006
31e3,6439,5b52
31e4,f5d1,f516
31e6,0b00,0bd4
31fa,5384,45ec
31fc,132e,0e48
3239,e7e9,eeca
324a,561d,4944
324c,9974,9faf
3260,cb02,d7e6
326a,8995,8c9e
326c,6e71,6850
3275,fdc2,f645
3276,1597,0fd7
32a1,26d3,1d48
32a3,8e17,923d
32a7,08ac,0971
32ab,f6e1,f607
32bd,1953,12ea
32e1,67ad,613f
32ec,e6fd,ed58
32f6,bfee,ccf6
32fc,da35,e313
331e,5532,4952
3323,07f4,0cba
3326,a69b,b19e
3326,da0a,e2dc
3327,bf6f,cc2e
332c,1823,11bf
333d,737a,707e
333e,7ed8,7f00
3347,52bd,4690
3347,d8cc,e207
334a,b4f3,bfb4
3352,d6cd,e0ca
3357,7b1c,79c1
3369,d82b,e18d
3377,df8c,e5ff
3393,181c,11eb
3393,8111,8100
33a3,fd34,f798
33c0,d38f,de74
33cd,cdec,d9a2
33d3,eb5d,f02d
33e6,f3f1,f6f4
33ea,1b3c,15fb
33ef,2028,1a0f
33fd,773b,7483
3414,b4af,bede
3418,400b,3424
341a,3f4c,33a8
3457,88db,8b76
3461,2a7e,20de
347d,7149,6d88
348d,97f0,9da6
34ae,9c43,a1aa
34b3,ae53,b926
34b6,0687,0a8a
34b8,4093,3574
34c2,72bf,7060
34de,4ec3,440e
34e7,e2f5,e77c
34f2,007e,0d12
34f9,71e0,6f66
3514,ac24,b5d8
351d,0d3d,0ae9
351d,563c,4d54
3537,b189,bbd0
3550,abd5,b526
355e,1e68,199e
356c,64f9,60af
3576,353f,2c7e
35c0,66b9,6201
35c1,0d29,0b03
35c1,70ea,6d5c
35c2,3bf6,3302
35d8,2b71,22ba
35d9,faae,f778
35e4,de44,e3df
35ea,f9b4,f5b6
35ec,ec7d,f01e
35fa,f827,f2b8
35fe,78bd,7787
360d,8bcf,8e3a
3612,3c54,3388
3624,1c07,1852
3635,e858,ed24
363a,e82a,ed01
363c,0983,0ba8
3644,9a24,9e5c
3644,ff02,f286
3651,8b7e,8db7
368f,c3ca,cc1e
368f,e1b8,e5f0
36de,9750,9b96
36f3,4ec0,460c
36f5,5156,48de
3700,8957,8b37
370c,2e8b,25fe
3726,2b78,23de
372a,91ea,95ce
372d,f8c8,f357
3733,973b,9b4a
375b,a5db,acee
3784,3176,29a8
378e,78ba,7801
37cb,b754,bdaa
37e0,1263,0fbf
37fa,ad28,b3c4
3800,0000,0000
3800,0100,0a00
3800,0200,0a00
3800,0800,0a00
3800,1000,0e00
3800,2000,1c00
3800,2800,2200
3800,3000,2800
3800,3800,3200
3800,3c00,3500
3800,4000,3800
3800,4400,3e00
3800,4800,4200
3800,5000,4800
3800,5800,5200
3800,6000,5800
3800,6800,6400
3800,7000,6c00
3800,7800,7600
3800,7f00,7600
3800,8000,8000
3800,b000,b800
3800,b800,be00
3800,c000,c800
3800,d000,d800
3804,e32e,e661
3814,7732,7569
3817,db2f,e056
3819,e257,e5b8
381c,120b,0f91
3827,c10c,c8a6
3830,7f35,78c3
383e,95d6,989a
3859,4148,3a4a
3872,f302,f460
3874,59f6,53d6
3881,3671,312c
38a1,d674,dc58
38ad,3207,2bca
38ae,cad2,cfac
38b3,3c82,3600
38b6,0fc4,0dff
38bb,b632,bc10
38d0,8e32,8f80
38d2,e49d,e72c
38db,1803,1471
38e8,a97c,ae7a
38ec,8d8a,8ef8
38f7,5644,515e
3912,28a3,234c
3929,befe,c544
3931,e4b8,e71f
393b,31f7,2c50
393e,a9d8,ae86
3952,fd0a,f5cc
3976,0945,0831
3976,4e88,484a
397f,cf18,d512
3980,e50a,e744
398f,1d29,1a82
3990,4d9e,47a8
39b7,0953,0847
39c4,cfde,d606
39d1,569b,523a
39d7,33bd,2fdc
39ef,9b45,9db0
39f1,06b5,0c63
39ff,8040,8981
3a01,2691,2254
3a08,0021,0aea
3a0a,d177,d728
3a0d,2fbd,29d4
3a0f,0a10,08ef
3a62,3fd7,3a3e
3a98,4ce1,47fe
3a98,71d7,70da
3aa0,528e,4ee0
3ad9,ce55,d25e
3aff,9908,9b60
3b03,eb9c,ed8b
3b05,6aa6,68fd
3b0a,3516,31d0
3b0e,30a7,2c26
3b10,9717,98ee
3b19,4db7,4926
3b29,b791,bb46
3b39,77ad,7687
3b51,189f,16b7
3b8d,f880,f1fa
3b93,4232,3f5a
3b9f,e568,e6dc
3bad,4e9a,4a76
3bb1,2e73,2a56
3bb1,c339,c71c
3bc5,1004,0ef4
3bd0,dbae,de58
3be7,e6ae,e7e0
3be9,409f,3cfa
3bec,d05c,d466
3c00,0000,0000
3c00,0100,0b00
3c00,0200,0b00
3c00,0800,0b00
3c00,1000,0f00
3c00,2000,1e00
3c00,2800,2500
3c00,3000,2c00
3c00,3800,3500
3c00,3c00,3880
3c00,4000,3c00
3c00,4400,4180
3c00,4800,4500
3c00,5000,4c00
3c00,5800,5500
3c00,6000,5c00
3c00,6800,6600
3c00,7000,6e00
3c00,7800,7700
3c00,7f00,7700
3c00,8000,8000
3c00,b000,b400
3c00,b800,bb00
3c00,c000,c400
3c00,d000,d400
3c09,2369,20fe
3c2a,006a,0c9e
3c32,87c4,8821
3c32,fca8,f344
3c37,bfb2,c342
3c42,9b3a,9cb9
3c46,4c00,48bc
3c46,829a,8100
3c51,5592,5314
3c57,997e,9b28
3c63,ec9d,ede7
3c68,14ad,1340
3c7c,2043,1e78
3c88,0993,08f8
3c8e,2a42,276e
3c90,3057,2d28
3ca0,63ab,626f
3cbe,8660,86bf
3cbf,99ab,9b21
3cda,c07f,c39a
3ce9,7caa,7901
3ceb,1cb4,1b7a
3cec,4a18,4794
3d01,432b,415e
3d06,0976,08f3
3d17,7035,6f4b
3d1c,38d1,3692
3d1c,5b50,58d8
3d1f,4d2f,4a8c
3d20,afd5,b294
3d4a,99d0,9b04
3d4e,7f15,786e
3d52,b109,b3a2
3d53,aeb8,b056
3d68,fac5,f611
3d6f,3a7a,3858
3d77,7c6d,78a0
3d81,c83e,ca1a
3d94,3a5c,385c
3d99,f95f,f324
3d9f,f725,f782
3dae,ab8b,ad08
3dd6,76e3,766b
3dd7,fc51,f1b9
3dde,48ec,4742
3ded,695d,68c1
3dfc,9cba,9d70
3e08,039d,0e0e
3e10,7fd0,79c2
3e1e,5aee,5958
3e3d,ec60,ed05
3e40,959f,9631
3e60,8032,8671
3e67,364f,3530
3e6e,a8cf,a9f4
3e7c,e837,e8f7
3e8a,0e26,0dde
3e8a,da1a,db1a
3e94,907c,912d
3e96,586b,5754
3ea4,f8a4,f192
3ea7,a70b,a81a
3eb0,0ea6,0e60
3eb2,4ea4,4d64
3ebd,8dad,8dee
3ec1,9860,98fd
3ec2,3851,375e
3ec3,14ab,142d
3ed5,470a,4632
3ed7,1d51,1cd4
3ef4,3da6,3cac
3ef4,507f,4fe6
3efa,adf0,ae84
3f0c,c995,ca42
3f32,ee2d,ee6d
3f3c,3f19,3e58
3f43,c38b,c436
3f46,bd8d,bdfa
3f66,9c43,9c7c
3f69,a744,a7ba
3f85,843e,8100
3f87,d92f,d988
3f8f,f22e,f243
3f94,4eee,4e84
3f97,87a1,87a9
3f9c,eb36,eb5e
3fab,4a32,49ea
3faf,1770,1748
3fbd,895f,896e
3fd0,aeb7,aed2
3fda,d2ab,d2d0
3fdb,4548,452e
3fdf,c52b,c54a
3fec,a8c8,a8d8
3ff2,4436,442c
3fff,07ff,0ffd
3fff,0800,0bff
3fff,0801,0800
3fff,0bff,0bfe
3fff,0c00,0bff
3fff,0c01,0c00
3fff,0fff,0ffe
3fff,1000,0fff
3fff,1001,1000
3fff,17ff,17fe
3fff,1800,17ff
3fff,1801,1800
3fff,1fff,1ffe
3fff,2000,1fff
3fff,2001,1fff
3fff,2fff,2ffc
3fff,3000,2ffe
3fff,3001,2ffe
3fff,3fff,3ffc
3fff,4000,3ffe
3fff,4001,3ffe
3fff,4fff,4ffc
3fff,5000,4ffe
3fff,5001,4ffe
3fff,5fff,5ffc
3fff,6000,5ffe
3fff,6001,6000
3fff,67ff,67fe
3fff,6800,67ff
3fff,6801,6800
3fff,6fff,6ffe
3fff,7000,6fff
3fff,7001,7000
3fff,73ff,73fe
3fff,7400,73ff
3fff,7401,7400
3fff,7eff,7f00
3fff,7f00,77ff
3fff,7f01,7807
3fff,e7e1,e7e2
4000,0000,0000
4000,0100,0800
4000,0200,0800
4000,07ff,0ffe
4000,0800,0800
4000,0801,0801
4000,0bff,0bff
4000,0c00,0c00
4000,0c01,0c01
4000,0fff,0fff
4000,1000,1000
4000,1001,1001
4000,17ff,17ff
4000,1800,1800
4000,1801,1801
4000,1fff,1fff
4000,2000,2000
4000,2001,2000
4000,2800,2800
4000,2fff,2ffe
4000,3000,3000
4000,3001,3000
4000,3800,3800
4000,3c00,3c00
4000,3fff,3ffe
4000,4000,4000
4000,4001,4000
4000,4400,4400
4000,4800,4800
4000,4fff,4ffe
4000,5000,5000
4000,5001,5000
4000,5800,5800
4000,5fff,5ffe
4000,6000,6000
4000,6001,6001
4000,67ff,67ff
4000,6800,6800
4000,6801,6801
4000,6b78,6b78
4000,6fff,6fff
4000,7000,7000
4000,7001,7001
4000,73ff,73ff
4000,7400,7400
4000,7401,7401
4000,7800,7800
4000,7eff,7f00
4000,7f00,7800
4000,7f01,7808
4000,8000,8000
4000,b000,b000
4000,b800,b800
4000,c000,c000
4000,d000,d000
4001,07ff,0ffe
4001,0800,0800
4001,0801,0801
4001,0bff,0bff
4001,0c00,0c00
4001,0c01,0c01
4001,0fff,0fff
4001,1000,1000
4001,1001,1001
4001,17ff,17ff
4001,1800,1800
4001,1801,1801
4001,1fff,1fff
4001,2000,2000
4001,2001,2000
4001,2fff,2ffe
4001,3000,3000
4001,3001,3000
4001,3fff,3ffe
4001,4000,4000
4001,4001,4000
4001,4fff,4ffe
4001,5000,5000
4001,5001,5000
4001,5fff,5ffe
4001,6000,6000
4001,6001,6001
4001,67ff,67ff
4001,6800,6800
4001,6801,6801
4001,6fff,6fff
4001,7000,7000
4001,7001,7001
4001,73ff,73ff
4001,7400,7400
4001,7401,7401
4001,7eff,7f00
4001,7f00,7800
4001,7f01,7808
4015,b6bf,b6a2
401a,4260,427c
4021,cbfc,cbd4
4027,cabe,ca8c
4057,1a64,1a9b
405c,a69a,a608
406f,5af3,5baa
407a,39cc,3a90
407d,bc16,bb7c
40c2,85e9,8100
40c7,20fe,21d0
40d1,8c5b,8bfc
40d9,4b89,4cfa
40ed,20d0,21c6
4106,f267,f20c
4107,5ad4,5c8a
410d,18c4,1956
411e,bda6,bc5e
411f,6117,61b9
4125,a2eb,a0da
4130,3cd7,3ef8
4139,6f42,701a
4147,a19b,9fcd
4157,dab9,d8f4
4158,a7e7,a5e2
415c,7819,7846
415e,af1a,adaa
4160,76b6,7749
4171,cc54,ca90
4173,d08c,cedc
4179,af3d,adb6
417d,08fd,0973
41be,8e15,8d71
41c3,b4ea,b1f2
41d7,7b7c,7f00
41eb,737e,7431
41eb,a634,a31e
4212,4afd,4e78
421e,2246,24b0
422f,2034,2268
4231,c206,bef8
4238,04aa,0a11
423d,2f9c,3202
4241,0a20,0afc
4258,065a,0d64
4258,10b6,11fc
427e,65b7,67d9
429e,0f10,1037
42b6,1d0d,1f43
42b9,52c1,55ee
42c4,8987,8869
42da,b786,b32a
42e0,e50c,e315
42e2,ee3b,ec79
42f8,b25c,ae70
4304,0b5d,0c60
4319,c1e1,be08
4332,9ca5,9a61
4352,ad62,a986
4353,cdf6,ca38
4356,53fe,5828
435b,f8eb,f08c
435c,384a,3d62
4376,c75c,c208
438b,841e,8100
4398,84d8,8100
43b3,2149,2544
43c9,5e44,615a
43ca,4a82,5064
43cb,7654,77d3
43d6,0106,0931
43d8,1564,184d
43f0,2dae,327c
4400,0000,0000
4400,0100,0900
4400,0200,0900
4400,0800,0900
4400,1000,1200
4400,2000,2400
4400,2800,2e00
4400,3000,3400
4400,3800,3e00
4400,3c00,4180
4400,4000,4400
4400,4400,4900
4400,4800,4e00
4400,5000,5400
4400,5800,5e00
4400,6000,6200
4400,6800,6a00
4400,7000,7100
4400,7800,7880
4400,7f00,7880
4400,8000,8000
4400,b000,ac00
4400,b800,b200
4400,c000,bc00
4400,d000,cc00
4402,f759,f62f
440c,36bd,3c7c
441e,ecb9,e9d3
445a,c99f,c38c
4473,b42a,ae38
4475,24d7,2aa2
447c,5b6b,60c6
4486,c227,bcde
44b6,d2b8,cd0e
44c8,3c95,428e
44cd,ccc4,c700
44d4,3e60,43c4
44d4,4796,4eb4
44ed,403b,4536
44ff,eddd,eab4
4500,0b7d,0cea
4550,2716,2ec0
455b,7377,74fb
455e,d9bc,d244
4570,d3b6,cd0e
459e,ec46,e829
45b6,3f3f,4532
45cd,6514,68e8
45e0,3164,37c6
45e7,274b,2fde
45ea,0528,0c52
45ee,34e5,3ca0
4608,a8b4,9ffb
460e,f086,edb2
461c,90b8,8eb9
4629,7432,75cf
4630,b8ab,afd4
4643,571b,6008
4652,2cae,3400
465b,7d50,7f00
4668,95cc,91b7
466c,4ad4,52cc
4673,508f,5738
467b,8aaf,8889
4690,2291,2a2c
469d,7c95,7f00
46a3,cdd3,c64c
46cb,6895,6c39
46cd,a7fe,9f73
46d9,a1b4,9d30
46df,3da1,452a
46e3,feac,f344
46f1,c7dd,beb4
46f9,6e6a,712c
4700,d976,cfce
470a,3ea8,4612
471a,fde7,f5aa
4722,b577,acd4
472e,9055,8e54
4745,599c,614f
4780,21bf,2a0e
47a2,eed7,ea79
47a9,5c91,628e
47c6,4adf,53f4
47ce,265b,30a0
47cf,4f71,5762
47d0,73fd,75f1
47d1,4894,524a
47d3,1148,15d1
47d8,47e8,51d0
47d9,da76,cff4
47e0,bee4,b67a
47e9,00c8,0eb9
47f6,acbb,a328
4800,0000,0000
4800,0100,0a00
4800,0200,0a00
4800,0800,0a00
4800,1000,1400
4800,2000,2800
4800,2800,3200
4800,3000,3800
4800,3800,4200
4800,3c00,4500
4800,4000,4800
4800,4400,4e00
4800,4800,5200
4800,5000,5800
4800,5800,6100
4800,6000,6400
4800,6800,6c00
4800,7000,7200
4800,7800,7900
4800,7f00,7900
4800,8000,8000
4800,b000,a800
4800,b800,ae00
4800,c000,b800
4800,d000,c800
4807,4d42,55f6
4811,5812,610c
481c,cd49,c3d0
482c,5283,5bf4
483f,7d98,7f00
4843,0c9b,0efb
4848,4734,519a
485b,f9c9,f143
485d,0f50,1322
485e,329a,3c54
4866,2442,2ee4
4868,79be,7f00
4882,3721,41b4
4888,dc5b,d1e4
488f,4ca6,55fa
4894,62e9,6861
4898,7130,73f9
48c6,296a,33ac
48c6,457d,50a0
48c6,f975,f021
48ce,f6db,f407
48d6,bde7,b3ea
48d7,9f32,9a56
48d8,0588,0d7b
48e2,8e02,8b58
48e4,f695,f3ca
48f8,cba7,c042
4902,660d,6afb
4914,ca4d,bf00
4917,4a51,54a0
493c,454f,50cc
4944,4387,4ed4
4952,3806,4302
4956,314d,3b62
4958,07a3,1385
496d,dce8,d1aa
4978,d611,cb5e
4986,a396,9cac
49a4,4e11,5816
49ad,d972,cde8
49b5,d455,c9c8
49d4,6b2d,7082
49e7,b20f,a7c6
49ed,4f87,5988
49f5,a801,9e46
49fb,afa6,a574
4a1c,ad8f,a1ea
4a22,c277,b7e4
4a25,fb17,f33f
4a27,e47a,dd2c
4a2f,f88b,ecb0
4a33,699e,6fbe
4a33,9667,904a
4a39,0092,0c32
4a3c,1cb0,24cc
4a41,a62b,9d69
4a61,7a47,7f00
4a63,a415,9c7f
4a6b,dc4e,cfc0
4a73,31ed,3d9e
